date,CO2,CH4,H2O,CO2_MIXING_RATIO,CH4_MIXING_RATIO,FC,FCH4,FH2O,FC_F,FCH4_F,GPP_F,RECO,G_1_1_1,G_2_1_1,H,LE,PA,RH,T_SONIC,TA,VPD,D_SNOW,P,WTD_1_1_1,ALB,LW_IN,LW_OUT,SW_IN,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,SWC_1_1_1,SWC_2_1_1,SWC_2_2_1,TS_3_1_1,TS_4_1_1,TS_4_2_1,TS_2_0_1,TS_2_05_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_2_10_1,TS_1_0_1,TS_1_05_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_1_10_1,MO_LENGTH,ZL,TAU,U_SIGMA,V_SIGMA,W_SIGMA,USTAR,WD,WS,WS_MAX,FC_UC,FCH4_UC,TAU_UC,H_UC,LE_UC,RSSI_77,SIG_STRENGTH_72,DOY,HOUR,MONTH,U_FLAG,U,V,W,X_OFFSET,X_PEAK,X_10,X_30,X_50,X_70,X_90,DEW_ERA5,ST1_ERA5,ST2_ERA5,LE_ERA5,PRES_ERA5,H_ERA5,RAD_ERA5,AIRT_ERA5,PPT_ERA5,U_ERA5,V_ERA5,VWC1_ERA5,VWC2_ERA5,RAND_ERR_CO2_FLUX,RAND_ERR_CH4_FLUX,RAND_ERR_H2O_FLUX,RAND_ERR_TAU,RAND_ERR_LE,RAND_ERR_H,median.rf.nee,sd.rf.nee,rf1,rf2,rf3,rf4,rf5,rf6,rf7,rf8,rf9,rf10,rf11,FC_F.rand.error,count.nee,median.rf.ch4,sd.rf.ch4,FCH4_F.rand.error,count,rmse.ch4,year,month,rmse.nee,FC_night,FC_night_F,FC_night_sd,FC_night_F_sd,FC_sd,FC_F_sd,FCH4_sd,FCH4_F_sd,day,season,season_name,season_year,full_year
2025-08-06,408.674268292683,NA,19.4911390243902,416.623414634146,NA,-0.612437263157895,NA,0.90053647225,-0.359203173382176,79.1883895491436,2.16579641666667,1.77164234020833,18.8329791666667,20.9655,6.22265189189189,48.4657871818182,100.7971625,82.1829166666667,21.2112195121951,20.93875,5.47514219210743,NA,0.08125,0.0661458333333333,19.3071584418582,380.066666666667,421.702083333333,143.5346875,24.3872916666667,77.0538125,229.385104166667,12.7465625,73.0583333333333,40.1833333333333,78.5604166666667,17.7447916666667,13.15125,9.23604166666667,19.604375,17.4777083333333,15.0664583333333,10.7675,6.94927083333333,4.92502083333333,4.16785416666667,4.6320625,3.90654166666667,3.17141666666667,2.54445833333333,1.83808333333333,21.7285416666667,21.3775,20.7647916666667,14.9089583333333,8.55145833333333,5.6269375,2.16777083333333,4.94125,2.0103125,0.508875,-0.035125,-0.232875,-32.9179219512195,0.0952662470731707,-0.1001635785,0.686042990246875,0.603411334396003,0.261536805045075,0.260046470731707,202.149166666667,2.67195833333333,3.816875,0.117701731707317,NA,-0.0971939912195122,0.416886341463415,50.6700104560976,2.4716512195122,90.9502634146342,218,11.5,8,0.024390243902439,0.988191853658537,1.46836053414634,0.156013765853659,-6.01790259259259,39.6556814814815,13.6125074074074,33.8970740740741,51.6951888888889,72.5032444444444,108.623111111111,17.118571133716,18.3745424318808,18.3745424318808,103.75850788958,100.873646297309,16.2576486158609,238.539607065061,23.1330562576006,0.000181532883899014,2.77450365881472,2.58871461488328,0.399024524197707,0.46387860814761,0.411913702439024,NA,0.119777265463415,0.00698248914634146,5.27418493170732,4.32407446341463,-0.467833170728009,0.12831619640854,79.1258580246296,78.306782048426,77.7865917578704,77.327792974537,78.8795312959259,77.8877616645371,79.5418062814815,79.7269917407408,79.0780171611111,79.0774882020556,79.7998016987037,0.264368444140661,0.208333333333333,79.1883895491436,2.94948528406068,2.94948528406068,1,8.64733771292697,2025,8,NA,1.92176594117647,1.91498320139167,0.683602039662923,0.723506418105117,3.03015257571868,2.90125990061765,3.03015257571868,2.90125990061765,2025-08-06,Growing Season 2025,Growing Season ,2025,3
2025-08-07,404.643931818182,NA,12.6727022727273,409.839363636364,NA,-1.701484,NA,0.269566006363636,-1.43096601854398,80.1422107906482,3.01702765458333,1.57477095854167,6.13572916666667,5.90039583333333,51.4150466666667,15.0420418571429,101.140660416667,90.8645833333333,12.1014318181818,12.1435416666667,1.30971427203424,NA,0,0.0870625,13.8439060946913,355.18125,383.49375,167.611229166667,23.3963958333333,115.7316875,288.287020833333,14.2347916666667,73.6604166666667,43.0916666666667,78.4270833333333,16.0714583333333,12.7927083333333,10.1745833333333,16.4725,15.8208333333333,14.7060416666667,11.2260416666667,7.43229166666667,5.29775,4.4943125,4.97379166666667,4.2019375,3.4191875,2.76083333333333,2.03441666666667,13.520625,13.3075,12.841875,12.4139583333333,8.89458333333333,6.21258333333333,2.69108333333333,5.636875,2.407,0.777166666666667,0.179645833333333,-0.302416666666667,339.360484090909,-0.0102974745,-0.263244179545455,1.15614374655499,0.907032884477691,0.482884184000358,0.446776340909091,59.8477083333333,4.59989583333333,5.99972916666667,-1.701484,NA,-0.263244179545455,49.1688584545455,12.0188982272727,2.16052441590909,91.0286545454545,219,11.5,8,0,-1.74178802272727,-4.70598525,0.164024513636364,-5.67154227272727,37.3732931818182,12.8290363636364,31.9461227272727,48.7198681818182,68.3303136363636,102.371220454545,10.691291993358,17.7988528339944,17.7988528339944,82.4274499925843,101.066359426482,73.1279011333039,204.885576936857,13.1729679897226,0.000166483198467831,-1.62110888963077,-6.80531386668293,0.458999102785808,0.461810852091018,0.210576911363636,NA,0.0706630568181818,0.0136309531818182,3.14994736363636,2.97852731818182,-1.38816410391227,0.107615570822156,80.4232907069444,77.9550468378704,80.9533731219445,79.2824200406482,81.030923569537,81.0283608169907,80.6368854891667,79.9999554859259,80.0738135219907,81.028110505,78.3731756449074,0.201656635218418,0.0833333333333333,80.1422107906482,2.72110371799194,2.72110371799194,1,8.64733771292697,2025,8,NA,1.40708241176471,1.43330133856614,0.563403230768166,0.509296122073728,2.9432949000857,2.9578417382256,2.9432949000857,2.9578417382256,2025-08-07,Growing Season 2025,Growing Season ,2025,3
2025-08-08,399.058055555556,NA,11.2898525,403.3575,NA,-2.21473602857143,NA,1.10593088,-1.4191596034213,82.575328689213,2.91628241458333,1.49898638479167,12.3596666666667,20.8525625,51.4595635294118,68.5198703571429,101.159091666667,83.0810416666667,11.58225,11.4881041666667,2.90401521038818,NA,0.00416666666666667,0.0869375,15.0701196190983,324.702083333333,385.514583333333,231.2285625,32.5811666666667,137.14825,411.3559375,21.3998958333333,74.2916666666667,43.6270833333333,78.6333333333333,14.7491666666667,12.021875,9.52520833333333,15.9779166666667,14.5333333333333,13.2758333333333,10.5933333333333,7.479875,5.53441666666667,4.75322916666667,5.22683333333333,4.46270833333333,3.67170833333333,2.99372916666667,2.25520833333333,15.0177291666667,14.5654375,13.7435416666667,11.094375,8.00658333333333,6.0358125,3.16552083333333,5.3290625,2.353625,1.12339583333333,0.419854166666667,-0.211020833333333,-2.4670715,-0.380922846944444,-0.0811323942857143,0.696233806987468,0.609365405069494,0.233239675546875,0.233981152777778,154.620979166667,1.4326875,2.49514583333333,-2.15271101666667,NA,-0.078768945,49.6810672222222,49.0828035277778,26.1655859611111,90.9620694444444,220,11.5,8,0.0277777777777778,-0.493213625,0.458743980833333,0.119135427777778,NA,NA,NA,NA,NA,NA,NA,8.79379771238458,15.6978222216536,15.6978222216536,73.7246872563551,101.184749601962,46.2975635699874,224.254050360957,12.0159886091185,1.66178397029336e-07,-0.575827813638859,0.136307212296301,0.444667928824544,0.461684383646414,0.401379122222222,NA,0.167802395833333,0.0101917651388889,7.45138952777778,6.69279155555556,-1.31926964171898,0.109978102507908,80.5228599162037,80.9288945628704,80.5407320847685,79.5240336015741,80.4303761347222,80.9594097544445,81.376445120787,79.97511683625,79.9958259231018,80.6826906510185,80.7976774109259,0.334430587584509,0.270833333333333,80.4328654638889,2.28629430546551,1.52144652087161,0.625,8.64733771292697,2025,8,NA,1.7109615,1.68560357845185,1.03422897898947,0.758798309973676,2.94022339641628,2.92638449824079,2.94022339641628,2.92638449824079,2025-08-08,Growing Season 2025,Growing Season ,2025,3
2025-08-09,403.4757,2191.30657142857,12.1885705,407.83325,2216.10657142857,-1.78536608571429,82.2367935483871,0.987364533589744,-1.21369122579352,77.0633145013148,2.68046754166667,1.42964222770833,11.0676666666667,22.7809583333333,48.9127158974359,47.4591641138889,100.994820833333,85.0975,11.542875,11.4001041666667,2.51960843303367,NA,0,0.0842708333333333,15.8180263174999,316.147916666667,381.647916666667,251.460333333333,35.9579166666667,149.060208333333,441.977104166667,22.9330208333333,74.4145833333333,43.9104166666667,78.6875,14.4160416666667,11.5727083333333,9.40333333333333,15.6879166666667,14.2460416666667,13.0979166666667,10.3564583333333,7.3854375,5.5931875,4.8663125,5.318125,4.60360416666667,3.84904166666667,3.1903125,2.4378125,14.0345416666667,13.2751458333333,11.98725,10.7115625,7.7615,5.87902083333333,3.40104166666667,5.3021875,2.34722916666667,1.423625,0.698541666666667,-0.08,-45.730388,-0.0104908935,-0.104584195641026,0.814038722385751,0.599536682260749,0.301710856368236,0.283953805,112.98,2.30689583333333,3.26270833333333,-2.00537635,83.6801342857143,-0.09446336575,47.57501575,43.7445812589744,37.3964445425,89.29273,221,11.5,8,0,-2.169427275,-0.3314838625,0.136057425,-5.6743596875,37.391871875,12.835421875,31.962009375,48.744075,68.364259375,102.422153125,8.58814009196635,15.1257955797005,15.1257955797005,73.7207515430216,101.019892478954,67.5186041931054,248.189025298785,11.1277154138688,9.11230596715234e-08,-3.47820907124333,0.625285809356998,0.422074604065027,0.45980853760643,0.3821468125,0.00573696714285714,0.114477581794872,0.0075350719,5.07724051282051,4.274306975,-1.18959389508819,0.122829152643936,75.2936367999074,75.2673577721759,75.1258662973611,74.7519303843056,74.5952279820833,75.0456040725926,76.2414586761111,75.1431859299074,73.6760925494907,74.4759441300463,74.7990612976111,0.218620631254546,0.270833333333333,75.0515989290926,2.06806226896476,1.1038215773719,0.354166666666667,NA,2025,8,NA,1.32657207692308,1.56787915202339,0.74792683801542,0.732773420956867,2.68409821162591,2.68783479549676,2.68409821162591,2.68783479549676,2025-08-09,Growing Season 2025,Growing Season ,2025,3
2025-08-10,402.036416666667,2161.29,11.2148,406.105958333333,2183.16625,-1.43273714583333,78.4590083333333,0.851716680241667,-1.43273714583333,78.4590083333333,2.77240775,1.33966400666667,11.3115,21.6404583333333,34.1972184166667,44.1750644390244,100.651539583333,78.1104166666667,11.1147708333333,11.6374791666667,3.50712363497611,NA,0,0.0806666666666667,15.3801692084386,311.672916666667,383.81875,250.870916666667,36.8029791666667,141.149770833333,441.787791666667,23.8625208333333,74.5333333333333,43.7958333333333,78.7583333333333,14.1333333333333,11.5520833333333,9.259375,15.31875,13.9345833333333,12.835,10.216875,7.35964583333333,5.63583333333333,4.93702083333333,5.370375,4.68314583333333,3.9555625,3.31747916666667,2.59752083333333,14.7220416666667,14.0571041666667,12.6478958333333,10.3014583333333,7.61847916666667,5.90389583333333,3.69197916666667,5.599625,2.8401875,1.592375,0.893645833333333,0.109541666666667,-37.3401916666667,-0.04690169125,-0.0873088854166667,0.742824961800412,0.610592148431336,0.283552798310328,0.258344104166667,120.645,2.61910416666667,3.67022916666667,-1.43273714583333,78.4590083333333,-0.0873088854166667,34.1972184166667,37.7463923075,40.0166895833333,91.1491229166667,222,11.5,8,0,-2.062871125,0.959875610416667,0.177884408333333,-5.55694230769231,36.6181282051282,12.5698153846154,31.3006153846154,47.7354230769231,66.9496153846154,100.302723076923,7.3949640672221,14.3656477593129,14.3656477593129,76.798000522306,100.684349216929,54.9086531151169,237.273020387991,11.6332465516618,3.99026176257117e-08,-3.56937274935186,1.13073658688399,0.402520967307044,0.45716147319412,0.18493466875,0.00469311666666667,0.0830924345833333,0.005524344375,3.685846,2.84442114583333,-1.34577385206852,0.0774876832099264,76.5916417214815,76.6561731823148,76.30663289,76.3697447893519,76.4743394296296,76.4473942437037,76.6667694507407,76.485023717537,76.5049625534259,76.840281766963,76.6295057550926,0.18493466875,0,76.6066485036574,1.51512199282904,0.00469311666666667,0,NA,2025,8,NA,1.12362810526316,1.12362810526316,0.372590355756067,0.372590355756067,2.43992156349224,2.43992156349224,2.43992156349224,2.43992156349224,2025-08-10,Growing Season 2025,Growing Season ,2025,3
2025-08-11,403.85746875,NA,12.8802025,408.83075,NA,-0.403372162068966,NA,0.069380713125,-0.118101567773611,70.6799488922083,1.34907995,1.24633256479167,2.0526875,5.035875,-5.602036,NA,99.995028125,93.5354166666667,10.9076875,11.9489375,0.953257040053669,NA,0.0166666666666667,0.0801041666666667,13.9951485882068,357.752083333333,375.066666666667,43.6459166666667,6.23114583333333,19.5730625,83.9117083333333,3.5980625,75.1708333333333,43.8166666666667,78.8416666666667,11.9947916666667,10.414375,9.01395833333333,12.219375,11.773125,11.5960416666667,9.89208333333333,7.322375,5.67789583333333,5.00558333333333,5.42677083333333,4.7631875,4.05845833333333,3.44091666666667,2.7330625,12.0517291666667,11.9479166666667,11.5169166666667,9.39741666666667,7.41891666666667,5.88585416666667,3.84441666666667,5.51372916666667,2.81860416666667,1.75202083333333,1.0780625,0.3100625,170.6798225,0.00992272178125,-0.08085559375,0.615870401300054,0.492285356825255,0.247291436464403,0.246383025,162.239895833333,2.83672916666667,3.86239583333333,-0.3845914,NA,-0.08085559375,-5.11851990625,3.0821838375,23.93091053125,90.9245,223,11.5,8,0,-0.616978251875,2.13546103125,0.178402184375,-5.92506423076923,39.0439076923077,13.4025115384615,33.3741461538462,50.8976615384615,71.3847115384615,106.947230769231,11.4219713706706,14.1814007314618,14.1814007314618,48.2962936510066,100.030042533578,22.4558812796131,145.565068062392,14.4963388414041,0.00012090549146092,-1.85987017897023,2.67040291867575,0.392226589372048,0.454155824595425,0.1308706625,NA,0.0367800984375,0.004692424375,1.637626625,2.39120285625,-0.17903716705162,0.109395184365126,66.9149403991204,66.9265489631018,66.9399317880555,66.4356248553241,66.8409280712963,67.4628001981944,66.9116313460185,66.399182222037,67.1231358823148,67.409838214463,67.2228368231481,0.127440199668045,0.395833333333333,67.1052622529583,2.20985040574782,1.41299064864868,0.5625,8.64733771292697,2025,8,NA,1.1485955,1.05070393797361,0.227483185593813,0.393314647280339,1.64593415344935,1.45137583558287,1.64593415344935,1.45137583558287,2025-08-11,Growing Season 2025,Growing Season ,2025,3
2025-08-12,NA,NA,NA,NA,NA,NA,NA,NA,-1.5870795354037,60.7897065782222,2.66342902083333,1.10766812645833,0.117083333333333,3.8886875,NA,NA,101.0356625,87.0735416666667,NA,8.55339583333333,1.45032597086703,NA,0,0.08825,13.4665482903112,327.95625,360.352083333333,141.940145833333,19.4265416666667,89.4794375,250.91975,12.4327916666667,75.8020833333333,44.39375,78.975,11.383125,9.94770833333333,8.67520833333333,11.4628958333333,11.120625,10.8527083333333,9.21458333333333,7.04297916666667,5.6159375,5.00635416666667,5.39383333333333,4.7865,4.1236875,3.535,2.86339583333333,9.0875,8.872,8.56191666666667,8.56454166666667,7.11866666666667,5.73983333333333,3.9060625,5.40929166666667,3.21466666666667,1.83033333333333,1.22404166666667,0.341770833333333,NA,NA,NA,NA,NA,NA,NA,38.4951041666667,6.3509375,8.223,NA,NA,NA,NA,NA,NA,NA,224,11.5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.64646545486225,13.6125199762594,13.6125199762594,71.1910314096563,100.968657337064,36.2904338152871,115.336307940217,9.64037851329828,0.000175650253665111,-2.75004251627195,-9.55476376867061,0.459511441214125,0.453916411444226,NA,NA,NA,NA,NA,NA,-1.52811629951574,0.11154870666416,61.2938511819815,61.7904021033982,61.4695324340648,62.4511048493704,60.5847809863889,61.2064241070741,60.923749637287,61.0485648645648,60.3224521125,60.6808388402315,62.1206505895093,0.129366823284075,0.5625,61.1593700528981,2.29709627654537,2.14670709097475,0.895833333333333,8.64733771292697,2025,8,0.377221132592252,0.688727714285714,0.599666227350556,0.138747134370065,0.225910432712563,NA,2.09940954646121,NA,2.09940954646121,2025-08-12,Growing Season 2025,Growing Season ,2025,3
2025-08-13,404.644291666667,NA,8.76064020833333,408.011979166667,NA,-1.7919597173913,NA,0.875499574583333,-1.71799452778819,59.6221234171759,2.761990875,1.041953933125,8.93508333333333,19.0858333333333,47.03589125,44.8653732631579,101.616389583333,77.9616666666667,8.15918750000002,8.71483333333333,2.68246176651598,NA,0,0.0840416666666667,16.2210183937963,284.46875,367.147916666667,255.064791666667,38.5850625,132.714395833333,446.131666666667,24.2508541666667,76.36875,44.2708333333333,79.2,11.0989583333333,9.3629375,7.95675,12.2337291666667,10.8278958333333,10.060625,8.54708333333333,6.71485416666667,5.47602083333333,4.92575,5.28897916666667,4.73525,4.1229375,3.56789583333333,2.92629166666667,11.1761875,10.6389791666667,9.63489583333333,8.11945833333333,6.45685416666667,5.38025,3.8123125,5.1205625,3.193875,1.91525,1.34572916666667,0.639354166666667,5.44372770833333,0.024603753125,-0.0800889372916667,0.66590177933374,0.604834913185316,0.261125558679497,0.235500414583333,139.791979166667,2.354375,3.34191666666667,-1.71880476020833,NA,-0.0800889372916667,47.03589125,39.0330224291667,6.320336875,90.99104375,225,11.5,8,0,-0.149605254166667,-1.85371993729167,0.0776396479166667,-5.4987190625,36.2344625,12.43811875,30.972671875,47.235275,66.24815,99.25174375,3.96433096313467,12.1625471357238,12.1625471357238,66.2094991340706,101.633837251175,38.2864811321952,187.041395680282,9.4365526855165,2.43881300200556e-06,0.171398008950522,-3.41604905603918,0.443861173226904,0.454455650240595,0.2025783125,NA,0.0963477422916667,0.00652591727083333,4.29852013958333,3.8810891875,-1.48590090147083,0.0936077118035855,59.9424680187963,58.7637573443982,58.8197931004537,59.256415963537,58.0312628665556,58.2950886384167,57.8170439766111,59.4596000111019,59.8498948649722,58.8303508796204,59.8354171209444,0.203064148493147,0.0416666666666667,58.9924497460185,2.11137671891306,1.85287674511505,0.791666666666667,8.64733771292697,2025,8,NA,1.27405484210526,1.27405484210526,1.36219147999837,1.36219147999837,2.94498116289544,2.90521057425231,2.94498116289544,2.90521057425231,2025-08-13,Growing Season 2025,Growing Season ,2025,3
2025-08-14,409.730366666667,NA,8.44800533333333,413.171266666667,NA,-0.998002538461538,NA,0.0909015,-0.55511816601625,48.7014147447407,1.62817136041667,1.06975198125,-1.44229166666667,0.829770833333333,4.18024692307692,NA,101.05373125,88.3575,7.26903333333336,7.75672916666667,1.35294710395488,NA,0.0270833333333333,0.0833541666666667,14.0718076631857,328.1125,353.522916666667,64.6549375,9.04616666666667,29.6056666666667,124.2828125,6.0373125,76.45625,44.1666666666667,79.2604166666667,9.781875,8.3259375,7.676,9.35620833333333,9.516875,9.71791666666667,8.45645833333333,6.5228125,5.31758333333333,4.80402083333333,5.1393125,4.625,4.05752083333333,3.54575,2.94522916666667,7.79314583333333,7.6131875,7.1821875,6.94133333333333,6.2096875,5.13952083333333,3.66658333333333,4.846,3.09079166666667,1.93047916666667,1.40939583333333,0.721666666666667,-400.713578333333,0.0732131602333333,-0.108288304,0.700180008779349,0.522891631084985,0.267435474763634,0.256077733333333,121.49375,4.09470833333333,5.38460416666667,-0.921484796666667,NA,-0.108288304,3.74072823333333,4.06165142333333,2.888503,90.6418933333333,226,11.5,8,0.0333333333333333,-2.23305486666667,1.57203984333333,0.209006003333333,NA,NA,NA,NA,NA,NA,NA,5.91389068710696,11.5424626166539,11.5424626166539,44.1516426577079,101.045408089068,13.987724735659,89.2194159137421,9.34503824936592,0.000376705977325867,-5.92701707885485,2.47489016245546,0.44752664699188,0.454001448610247,0.20193397,NA,0.0472455716666667,0.00514871756666667,2.11172472666667,1.09599026666667,-0.507659022408611,0.0878721984362814,50.2844806401389,48.8533864678704,47.5962650161574,48.4849645936667,48.54323876925,48.6321566907963,47.9857592801481,48.2088423279167,48.6988501339815,49.4762160038426,49.4158435854815,0.142041039814187,0.458333333333333,48.7014147447407,2.22535865883339,2.22535865883339,1,8.64733771292697,2025,8,NA,1.129757,0.814628590601919,0.411969378168884,0.47269135168591,1.63616083970532,1.45698670519966,1.63616083970532,1.45698670519966,2025-08-14,Growing Season 2025,Growing Season ,2025,3
2025-08-15,NA,NA,NA,NA,NA,NA,NA,NA,0.081225009352199,34.3523743383657,1.0654170625,1.11246612979167,-2.0479375,0.3811875,NA,NA,100.385097708333,92.5083333333333,NA,7.19525,0.761664375019047,NA,0.00833333333333333,0.110375,12.0321701586781,340.839583333333,350.952083333333,53.6845833333333,6.04160416666667,37.2798333333333,104.182166666667,4.04425,76.68125,51.8375,79.6270833333333,8.62104166666667,7.74797916666667,7.14783333333333,8.37252083333333,8.31764583333333,8.43375,7.6709375,6.2035625,5.162,4.693,4.99520833333333,4.52795833333333,3.9965625,3.515625,2.94360416666667,7.04329166666667,6.90652083333333,6.85458333333333,6.65352083333333,5.92195833333333,4.9048125,3.43914583333333,4.58391666666667,2.96989583333333,1.9394375,1.45583333333333,-0.251208333333333,NA,NA,NA,NA,NA,NA,NA,71.8529583333333,7.03072916666667,9.13539583333333,NA,NA,NA,NA,NA,NA,NA,227,11.5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1397690364295,10.384550114245,10.384550114245,50.2427070374665,100.279816951983,-8.11624935848857,34.6103954115216,7.79684988229032,0.000227917949189871,-4.49925964026667,-7.11091969768639,0.548341874875522,0.466743799975849,NA,NA,NA,NA,NA,NA,0.10307224857831,0.0832737759847648,34.3593286858333,33.4336175131806,34.281741414213,35.7503823448611,35.6053027787037,34.3081563113796,33.2782090751794,34.4521675743981,33.8993362209259,35.2486153674074,35.1754788132361,0.0866008267509849,0.854166666666667,34.3292884033889,2.09458769047003,2.0690625116668,0.979166666666667,8.64733771292697,2025,8,0.377221132592252,0.7450184,0.603348431453778,0.225098974496331,0.188002956621542,NA,0.680946150940884,NA,0.680946150940884,2025-08-15,Growing Season 2025,Growing Season ,2025,3
2025-08-16,403.261541666667,NA,9.15685729166667,406.774416666667,NA,-1.82169455813953,NA,1.25977661583333,-1.54855667206944,37.1340623044352,2.773918625,1.219663349375,17.7925625,14.3030416666667,17.1931784444444,62.5182970418605,101.749570833333,69.7883333333333,10.8435833333333,11.4943333333333,4.72007000686615,NA,0,0.112291666666667,15.9659855387295,299.025,372.022916666667,233.621666666667,33.331125,126.424520833333,414.4461875,21.4606041666667,76.9270833333333,56.4854166666667,79.8166666666667,10.096375,8.22625,6.77379166666667,11.6397916666667,9.88604166666667,8.652875,7.15183333333333,5.82058333333333,4.94389583333333,4.5335625,4.81641666666667,4.40254166666667,3.92475,3.47983333333333,2.94958333333333,12.5324375,12.0915208333333,10.0405625,7.24785416666667,5.78370833333333,4.70579166666667,3.31641666666667,4.39072916666667,2.91195833333333,1.96620833333333,1.51535416666667,0.651416666666667,37.7708795833333,0.08568737875,-0.12603112787234,0.685421808257284,0.666516079100614,0.301692314103526,0.283762408333333,299.48,3.0936875,4.1516875,-1.62324974375,NA,-0.123429169791667,16.1233872916667,55.9341740166667,8.55700708333333,91.1854541666667,228,11.5,8,0.0833333333333333,2.114518875,-1.74532758333333,0.0632821354166667,-5.64250705882353,37.1819676470588,12.7633735294118,31.7825882352941,48.4704558823529,67.9804941176471,101.847244117647,5.62844426314795,10.1488449313142,10.1488449313142,77.0576442137473,101.779090730086,20.3864589288505,204.028713460654,11.6466352696692,2.69639248280336e-06,4.033698260532,-2.78534415745899,0.516337260479631,0.478632202002626,0.178516916666667,NA,0.0938849625,0.00648258647916667,4.172764725,2.42600927083333,-1.11798645476759,0.0915746622516873,37.6232550464722,38.0333531500463,37.0239902592083,38.1754480049352,37.6050652386852,37.0535241675833,37.5265056273426,37.5489994028611,37.1934309201111,37.9192910177407,37.8481134278935,0.159408405537188,0.104166666666667,37.3768341523981,1.81219099941032,1.34697557398369,0.708333333333333,8.64733771292697,2025,8,NA,0.8631674375,0.890307407289474,0.440415115805678,0.410390970032978,2.26230594471695,2.28892711723216,2.26230594471695,2.28892711723216,2025-08-16,Growing Season 2025,Growing Season ,2025,3
2025-08-17,410.570958333333,NA,10.4719845833333,414.538729166667,NA,-1.26226825,NA,1.10518626895833,-1.26226825,42.5362836833472,2.55253095833333,1.29026495208333,17.0642916666667,16.4499583333333,9.36864770833333,53.3612121068182,101.8222125,68.36875,12.8460416666667,13.4429583333333,5.90782192721853,NA,0,0.105791666666667,14.6179783194548,322.008333333333,383.877083333333,194.041354166667,27.1389375,104.231666666667,346.758458333333,18.1994791666667,76.54375,56.09375,79.7416666666667,11.72,9.078,7.069625,13.2267291666667,11.500625,10.074375,7.7379375,5.82133333333333,4.8113125,4.397875,4.68175,4.27239583333333,3.820375,3.405625,2.8880625,14.9995416666667,14.4986875,12.7221666666667,9.5424375,6.95666666666667,5.2210625,3.46122916666667,4.70960416666667,2.9465,1.9789375,1.55027083333333,1.05310416666667,-10.0744741666667,0.0737549229166667,-0.0437563997916667,0.490129231659004,0.448067913993399,0.186003065939645,0.173579558333333,234.239583333333,1.65525,2.51577083333333,-1.26226825,NA,-0.0437563997916667,9.36864770833333,48.8965078672917,9.26290666666667,91.2497291666667,229,11.5,8,0.0416666666666667,1.19138633041667,1.15965225416667,0.109371989583333,NA,NA,NA,NA,NA,NA,NA,7.05511626514702,11.3930779461562,11.3930779461562,71.7779489945839,101.861724613442,13.6114850181984,205.331721720019,13.3885444973934,1.77639624491614e-08,2.34455466644109,1.73647814260612,0.483206627858006,0.47907060590736,0.288948508333333,NA,0.0906766983333333,0.003857332,4.01607523958333,1.98360035416667,-0.858716544125464,0.102225126111423,42.8294927165278,43.0181292048056,42.3124385403426,43.2058380704444,43.157649443338,42.4555293545556,43.0191431840833,43.4130415974907,42.5167051242963,42.9547053269722,43.0565312645787,0.288948508333333,0,42.9327242409167,1.88104934667786,1.27783924211385,0.583333333333333,8.64733771292697,2025,8,NA,1.6377931,1.6377931,1.12199007710468,1.12199007710468,2.88688347489651,2.88688347489651,2.88688347489651,2.88688347489651,2025-08-17,Growing Season 2025,Growing Season ,2025,3
